,rd,dd,jm,jme,hm,hme,js,hs
23401,277.53905329905564,-1.8870887398166305,21.480607008994433,0.07409878524142607,19.222568638958293,0.021959217530693232,0.0104439985,0.019756323
23402,277.51042687738425,-1.8870795670393081,22.097552275718066,0.08280233013698722,19.866525777019817,0.03091861251200093,0.40593657,0.8045014
23403,277.5015658792005,-1.8870752376941398,21.61843011385283,0.053151916983944385,19.383770116009075,0.020469501791310817,0.55915093,0.9452368
23404,277.5348228113372,-1.8867255711184954,22.32525727754912,0.10168977079974567,20.85016263309892,0.07546264101306928,0.51729065,0.2582263
23405,277.5928865916817,-1.8875230755278412,22.210526442588183,0.09939942272682424,17.12186635319169,0.00533030387998393,0.48585805,0.980843
23406,277.5203545597375,-1.8869159859623235,22.533139205039355,0.1133465127447502,20.20161069218095,0.04363590163331388,0.5087555,0.847799
23407,277.50521864030645,-1.8868917374163459,22.617564177573534,0.11446684686684536,20.50199330631669,0.04773375991752651,0.49073553,0.876748
23408,277.4024563635973,-1.8868979450562684,21.914011931479784,0.060000412973387825,19.988081105388957,0.030984788732959716,0.7308981,0.9685517
23409,277.35909299575786,-1.886854906832506,22.539284682334277,0.07945262553247545,20.172451146282512,0.03420775669736645,0.5072487,0.8111889
23410,277.3924210424889,-1.8873668415211502,19.76519105440459,0.015591893507263817,17.95481313053544,0.008051592595128958,0.95805043,0.97969896
23411,277.4058020256216,-1.8870118623816436,20.986269927085253,0.0353896694673293,18.952638753094035,0.014233358995879134,0.84021807,0.97813016
23412,277.3502914834628,-1.887436175006346,21.255686736167284,0.04409560197583846,18.37527669254716,0.011536467686465561,0.31087178,0.9785187
23413,277.50671639162726,-1.8867205987334867,22.028874373496386,0.06827495360442076,20.162742741741496,0.03789988775307712,0.6890803,0.93701625
23414,277.40313965825453,-1.8865431561756947,22.54947373873076,0.11505623948985427,21.169368870891887,0.060229505630278686,0.4119495,0.59699243
23415,277.39182369097966,-1.8867825562164857,21.656294798911425,0.054528992865927654,19.521803029217082,0.022471189903282937,0.3715494,0.9643843
23416,277.47115168406106,-1.8870925473417288,21.907170271933886,0.09366821982651202,18.16201985660966,0.008329785136100585,0.6741951,0.9830657
23417,277.3812064168161,-1.8871107328088979,21.23301980501494,0.060146192430555884,19.177032597698528,0.017724479342092973,0.25359234,0.97720987
23418,277.51817042084986,-1.886665161156908,22.06184861666045,0.10336104916222942,19.77530682865556,0.039840603711623464,0.6378542,0.23947695
23419,277.4949982756565,-1.8869057900434907,21.923569655478808,0.06312131760198346,19.78900731388505,0.028432577306882093,0.4142537,0.95984745
23420,277.40536804209387,-1.8865421694695113,22.278141951621386,0.07098053106887224,20.19511998478349,0.03402204720953619,0.37705916,0.9173455
23421,277.6117132597258,-1.887704125050911,20.04735085970244,0.018640328190545907,16.798767216839153,0.005045891067221555,0.41263604,0.98915493
23422,277.49664497624366,-1.8872990470039173,19.264828658164355,0.011948065684606525,17.230238087810832,0.00578445793684861,0.97869533,0.98195636
23423,277.3960731589656,-1.8868519216267265,20.30959222322783,0.02097352046961447,18.646152623333293,0.011370521477450136,0.96928287,0.9806422
